"","SRR5944047","SRR5944048","SRZ5944049","SRZ5944050"
"BAAT;NM_001701.4",184.697640693589,202.855755341541,157.269438871606,181.141763582365
"BABAM1;NM_014173.4",62.2461662006017,68.9985562386194,49.089882653565,51.8653767522157
"BABAM2;NM_001329112.1",2318.41458373389,2630.22496381617,2585.40048642109,2573.14197499052
"BABAM2-AS1;NR_028308.1",53.0623056136277,45.5390471174888,31.8175165347181,46.4466060467603
"BACE1;NM_001207048.3",68.368739925251,66.2386139890747,61.8168892674522,54.1877070545537
"BACE1-AS;NR_037803.2",9.18386058697402,17.9396246220411,14.5451504158711,5.41877070545537
"BACE2;NM_012105.5",5117.45120485274,5427.4264337298,7512.57018979743,7785.2252835378
"BACH1;NM_001186.4",1099.00198357456,1102.59692869314,1703.6007424589,1737.10306614883
"BACH1-IT2;NR_046564.2",13.2655764034069,6.89985562386194,13.6360785148792,19.3527525194835
"BACH1-IT3;NR_146594.1",9.18386058697402,6.89985562386194,16.363294217855,14.7080919148074
"BACH2;NM_021813.4",361.231849754311,376.732117062862,631.804971189402,615.417530119574
"BAD;NM_004322.3",86.736461099199,84.1782386111157,80.9073991882831,99.0860928997553
"BAG1;NM_004323.6",181.636353831264,227.695235587444,245.449413267825,247.715232249388
"BAG2;NM_004282.4",533.684342998601,506.449402791467,501.807689347553,524.846648328391
"BAG3;NM_004281.4",242.862091077757,209.755610965403,190.905099208308,222.16959892367
"BAG4;NM_004874.4",217.351367225052,226.315264462672,221.813543842035,260.875103962637
"BAG5;NM_004873.4",219.392225133268,247.014831334258,229.995190950962,256.230443357961
"BAG6;NM_080702.3",146.941769391584,144.896968101101,134.542641346808,140.11392824106
"BAGE2;NR_169269.1",79.5934584204415,46.9190182422612,43.6354512476133,37.1572848374082
"BAHCC1;NM_001291324.3",111.226755997796,100.737892108384,88.1799743962186,93.6673221942999
"BAHD1;NM_001411044.1",111.226755997796,113.157632231336,103.634196713082,119.212955520018
"BAIAP2;NM_017450.3",150.003056253909,153.176794849735,149.996863663671,147.080919148074
"BAIAP2-DT;NR_026857.1",10.2042895410822,6.89985562386194,9.09071900991945,10.8375414109107
"BAIAP2L1;NM_018842.5",804.098015837281,741.044494002773,757.25689352629,781.851201787131
"BAIAP2L2;NM_025045.6",9.18386058697402,4.13991337431717,13.6360785148792,7.74110100779338
"BAIAP3;NM_001199096.2",12.2451474492987,11.0397689981791,14.5451504158711,12.3857616124694
"BAK1;NM_001188.4",32.6537265314632,24.839480245903,29.9993727327342,38.7055050389669
"BALR6;NR_161333.1",9.18386058697402,2.75994224954478,7.27257520793556,6.1928808062347
"BAMBI;NM_012342.3",905.120482293995,963.219845091127,729.984736496532,741.597476546606
"BANCR;NR_047671.2",0,0,0,0
"BANF1;NM_001143985.1",89.7977479615237,60.7187294899851,61.8168892674522,61.1546979615677
"BANF2;NM_178477.5",6.12257372464934,1.37997112477239,1.81814380198389,2.32233030233801
"BANK1;NM_001083907.3",7.14300267875757,1.37997112477239,9.09071900991945,5.41877070545537
"BANP;NM_001384919.1",530.623056136277,518.869142914418,512.716552159457,502.39745540579
"BAP1;NM_004656.4",88.7773190074155,96.5979787340672,81.816471089275,88.2485514888445
"BARD1;NM_000465.4",2068.40948997737,2187.25423276424,1852.68853422158,1836.18915904859
"BARHL1;NM_020064.4",1.02042895410822,0,0,0
"BARHL2;NM_020063.2",0,0,0,0
"BARX1;NM_021570.4",0,0,0,0
"BARX1-DT;NR_144455.1",0,0,0,0
"BARX2;NM_003658.5",384.7017156988,372.592203688545,273.630642198575,245.39290194705
"BASP1;NM_006317.5",5.10214477054112,0,7.27257520793556,2.32233030233801
"BASP1-AS1;NR_027253.1",15.3064343116234,13.7997112477239,14.5451504158711,13.9339818140281
"BASP1P1;NR_033774.1",0,0,0,0
"BATF;NM_006399.5",92.8590348238484,109.017718857019,139.088000851768,130.824607031708
"BATF2;NM_001300807.2",3.06128686232467,1.37997112477239,0,3.09644040311735
"BATF3;NM_018664.3",16.3268632657316,13.7997112477239,21.8177256238067,18.5786424187041
"BAX;NM_004324.4",137.75790880461,114.537603356108,119.997490930937,138.565708039502
"BAZ1A;NM_013448.3",1079.6138334465,1083.27733294633,1109.97679111116,1195.2259956033
"BAZ1A-AS1;NR_160776.1",21.4290080362727,22.0795379963582,27.2721570297583,33.2867343335115
"BAZ1B;NM_032408.4",3386.8036986852,3543.76584841549,2994.48284186747,3084.82875160566
"BAZ2A;NM_001300905.2",790.832439433874,782.443627745944,789.074410061008,736.95281594193
"BAZ2B;NM_001289975.1",2457.1929214926,2483.9480245903,2789.94166414428,2884.33423550381
"BAZ2B-AS1;NR_110587.1",26.5311528068138,37.2592203688545,29.0903008317422,32.5126242327322
"BBC3;NM_014417.5",67.3483109711428,64.8586428643023,84.5436867922509,83.6038908841685
"BBIP1;NM_001195306.2",293.883538783169,302.213676325153,289.084864515438,265.519764567313
"BBLN;NM_024112.4",34.6945844396796,31.7393358697649,19.9995818218228,29.4161838296148
